scaffold_smiles,n_compounds,mean_pic50,std_pic50,pic50_range,contains_patent_exclusive,patent_exclusive_scaffold
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5cn[nH]c5)nc4n3CC3CC3)nc2c1)N1CCCCC1,6,7.049345343288088,0.2356459871665684,0.6532125137753431,False,False
c1ccc(-c2ccccc2)cc1,5,4.242317467664458,0.22154397609083,0.5542872095319624,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(CNC(=O)C56CC(C5)C6)nc4n3CC3CC3)nc2c1)N1CCCCN1,5,6.989950192161127,0.0993328556660073,0.2588431112928333,False,False
O=C(c1cc2c3c(c1)nc(-c1cc4ccccc4n1CC1CC1)n3CCO2)N1CCCCC1,5,6.029818655252877,0.7277221751366162,1.870181344747122,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5cn[nH]c5)cc4n3CC3CC3)nc2c1)N1CC2CCC1C2,5,6.90406804343675,0.1458397583569386,0.3316988154304345,False,False
O=C(c1ccc2[nH]c(-c3cc4ccccc4[nH]3)nc2c1)N1CCCCC1,5,6.833856054923656,0.5166757570042395,1.3326392946759382,False,False
O=C(c1ccc2[nH]c(-c3cc4ccccc4n3CC3CC3)nc2c1)N1CC2CCC1C2,5,7.164696104063057,0.4294310283593484,1.040879334467718,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc6ncccc6c5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,5,7.33213213178021,0.2296748351561735,0.5729576096236544,False,False
O=C1NCCc2cc3[nH]c(-c4cc5ccncc5n4CC4CC4)nc3cc21,5,6.04997549464332,0.0684317643465623,0.1249387366082999,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(Nc5ccncc5)nc4n3CC3CC3)nc2c1)N1CCCCC1,5,7.153415611233538,0.222053815818698,0.59176003468815,False,False
O=C(c1ccc2[nH]c(-c3cccnc3CC3CC3)nc2c1)N1C[C@H]2CC[C@@H]1C2,5,5.8,0.447213595499958,1.0,False,False
O=C(Cc1ccccc1)NCc1ccc2cc(-c3nc4cc(C(=O)N5CCCCN5)ccc4[nH]3)n(CC3CC3)c2n1,5,6.807633981919503,0.2896678403812846,0.7068767542546075,False,False
O=C(CNC(=O)c1ccccc1)NCc1ccccc1,5,5.465608989553161,0.299983205760261,0.7049037049053002,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc6[nH]c(=O)ccc6c5)nc4n3CC3CC3)nc2c1)N1CCCCC1,5,7.0750373931989206,0.2048984786233478,0.4685210829577455,False,False
O=C(c1ccc2cc(-c3cc4ccc(-c5ccccc5)cc4n3CC3CC3)oc2c1)N1CCCCC1,5,5.653722483393365,0.4477958194468896,1.1629251730746129,False,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CC[C@@H]6CC[C@H]5C6)ccc4[nH]3)n(CC3CC3)c2n1)c1ccccc1,5,6.99976832891052,0.284391245193922,0.7141259870432197,False,False
O=C(c1ccc2cc(-c3cc4ccccc4n3CC3CC3)oc2c1)N1CC2CCC1C2,5,6.838564855193925,0.4836364180333707,1.0543576623225928,False,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CC[C@H]6CC[C@@H]5C6)ccc4[nH]3)n(CC3CC3)c2n1)c1ccccc1,5,6.99976832891052,0.2843912451939217,0.7141259870432197,True,True
O=C1NCCc2cc3[nH]c(-c4cc5ccccc5n4CC4CCC4)nc3cc21,5,6.44329074354593,0.1779641820715063,0.3979400086720375,False,False
O=C1Cc2cc(-c3ccc4cc(-c5nc6cc(C(=O)N7CC8CCC7C8)ccc6[nH]5)n(CC5CC5)c4c3)ccc2N1,5,7.3611437648891185,0.1536623792199445,0.40823996531185,False,False
O=C1CC[C@H](COc2cccc3cc(-c4cc5ccc(C(=O)N6CCCCC6)cn5n4)n(CC4CC4)c23)N1,5,6.602853646970185,0.5359453616254095,1.3502480183341632,False,False
O=C(N[C@@H]1CCCNC1)c1ccc2[nH]c(-c3cc4cccnc4n3CC3CC3)nc2c1,5,6.350307108359229,0.7322610846792893,1.710708407607263,False,False
O=C(/C=C/c1ccccn1)c1c(-c2ccccc2)c2ccccc2[nH]c1=O,5,4.5945616877849815,0.475221594534566,0.9393021596463882,False,False
O=C(c1ccn2cc(-c3cc4ccccc4n3Cc3ccccn3)nc2c1)N1CCCCC1,5,5.8346183080674345,0.3698047053951457,0.8269084596628291,False,False
O=C1CCc2cc(-c3ccc4cc(-c5nc6cc(C(=O)N7CCCCC7)ccc6[nH]5)n(CC5CC5)c4n3)ccc2N1,5,7.1851353131814575,0.0971764656892565,0.2582780152430315,False,False
